User ID,Age,Gender,Height (cm),Weight (kg),Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),Mood After Workout,Mood Before Workout_Happy,Mood Before Workout_Neutral,Mood Before Workout_Stressed,Mood Before Workout_Tired,Workout Type_Cardio,Workout Type_Cycling,Workout Type_HIIT,Workout Type_Running,Workout Type_Strength,Workout Type_Yoga
170,45,0,172,65,20,123,155,19805,9.64,0,8.1,1.9,2685,54,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
171,40,2,199,91,22,291,125,2503,13.15,0,6.6,1.9,3526,62,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
172,57,1,155,60,105,136,129,17887,1.67,0,5.7,1.9,2038,55,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173,22,0,159,63,111,301,160,18212,5.51,0,8.9,1.9,1555,52,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
174,31,2,195,53,52,213,147,16641,4.13,1,4.6,1.9,3238,51,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
175,29,2,167,65,88,248,178,3302,3.57,2,4.7,1.9,3935,86,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
176,38,1,191,79,41,947,138,11425,2.21,2,6.8,1.9,2140,68,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
177,46,0,151,81,89,615,177,14962,9.2,2,9.8,1.9,3023,74,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178,56,2,190,89,41,225,121,17825,2.37,0,7.4,1.9,2568,52,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179,26,1,189,103,111,673,151,5713,10.08,2,5.1,1.9,2977,78,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180,57,2,177,69,24,838,111,14443,3.56,1,9.6,1.9,2246,70,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,44,0,175,115,66,958,131,3136,13.48,2,4.2,1.9,3493,79,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
182,36,1,165,53,25,857,172,11907,12.73,2,4.9,1.9,1959,87,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
183,33,0,181,89,78,608,134,12848,12.14,0,7.4,1.9,1536,62,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184,27,2,197,73,88,475,132,15019,5.27,1,9.0,1.9,2462,88,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
185,57,0,197,63,76,562,102,1335,5.83,2,6.1,1.9,2508,50,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
186,23,2,166,89,16,734,146,15052,6.44,2,8.2,1.9,3055,79,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187,53,2,170,64,46,506,133,2042,11.83,1,5.4,1.9,1728,78,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
188,44,2,168,115,49,369,131,8758,10.1,0,6.8,1.9,3709,55,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
189,59,0,174,76,53,845,87,12302,4.77,1,9.9,1.9,3748,53,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,21,0,151,98,79,732,115,9662,5.56,0,4.2,1.9,3417,89,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191,57,2,161,90,106,566,86,14591,7.87,2,4.6,1.9,3710,54,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
192,20,1,165,54,32,901,123,3140,0.66,2,8.4,1.9,3793,75,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,29,2,150,85,27,232,98,16341,13.06,0,8.2,1.9,3091,80,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
194,34,0,152,93,71,757,139,2704,3.8,2,8.9,1.9,2247,61,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
195,25,0,152,112,11,876,159,2245,7.92,1,4.9,1.9,3320,60,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
196,41,1,161,56,98,993,137,4523,10.31,1,4.2,1.9,2691,58,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
197,39,0,162,56,97,751,120,12131,8.73,2,6.0,1.9,3533,76,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
198,32,1,185,56,54,827,121,4951,14.53,0,6.1,1.9,1659,53,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
199,36,1,179,119,56,604,111,4755,9.69,0,4.2,1.9,2195,71,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200,29,1,161,86,98,884,171,1667,8.45,0,4.0,1.9,2918,78,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
201,53,2,194,115,85,530,106,14513,9.54,0,7.1,1.9,2323,79,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202,51,1,184,106,75,507,133,12678,10.96,1,7.9,1.9,1927,85,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
203,25,1,167,78,112,542,135,6275,1.13,0,7.0,1.9,2288,55,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
204,25,2,187,115,97,693,171,8606,0.79,0,4.5,1.9,2501,60,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
205,54,2,175,85,57,406,140,2731,10.71,0,5.1,1.9,1773,82,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206,42,0,151,112,39,929,147,18690,14.02,1,7.1,1.9,3258,83,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
207,57,0,194,91,68,643,141,17284,7.66,2,4.9,1.9,1957,81,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,24,1,178,77,18,498,179,11160,9.21,0,8.4,1.9,3528,59,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
209,26,0,180,68,49,937,155,16725,4.38,1,4.9,1.9,1659,63,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
210,18,0,155,77,59,306,150,1582,8.44,1,6.7,1.9,1743,72,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,40,0,176,95,76,186,137,15689,12.53,1,5.9,1.9,3372,63,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
212,44,0,194,82,66,371,104,11533,1.06,1,7.3,1.9,3041,71,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
213,19,1,154,101,107,905,143,11484,11.49,1,8.7,1.9,2535,85,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
214,55,2,190,100,72,564,169,8791,1.18,0,7.8,1.9,3633,67,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
215,55,2,183,72,26,577,82,3932,10.82,0,5.5,1.9,2784,77,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
216,37,1,171,97,12,304,178,6773,8.26,1,6.3,1.9,2066,61,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
217,49,1,181,57,108,398,88,19970,14.99,1,5.4,1.9,3925,85,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
218,37,1,154,96,57,920,96,11231,8.64,2,7.6,1.9,2810,68,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,58,0,182,76,71,825,147,3527,13.84,2,8.3,1.9,2918,62,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
220,54,1,161,86,11,805,168,2027,2.67,0,4.7,1.9,2613,65,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
221,34,2,174,68,94,819,167,15550,4.48,0,5.7,1.9,2780,53,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
222,23,2,187,93,85,490,82,10688,14.51,2,6.8,1.9,2377,66,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
223,52,2,193,90,43,822,119,6260,2.82,0,7.7,1.9,3499,62,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
224,41,1,196,94,117,701,153,5435,3.7,2,7.0,1.9,2740,87,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
225,41,2,180,104,91,514,87,11779,10.68,2,4.4,1.9,1960,55,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
226,51,1,185,68,74,713,158,1660,6.66,1,4.3,1.9,1787,89,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
227,34,2,191,61,73,592,166,1774,10.81,1,9.4,1.9,3914,53,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228,23,0,155,95,28,450,139,1101,5.16,2,8.0,1.9,1714,52,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
229,55,1,163,103,74,815,89,8341,9.08,0,7.0,1.9,1919,85,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230,43,1,198,97,14,388,112,10671,12.8,2,7.1,1.9,2635,54,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
231,25,0,158,97,104,217,87,11900,8.1,1,5.2,1.9,2629,50,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
232,25,1,191,114,18,204,155,3287,8.04,2,6.2,1.9,2666,75,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
233,49,2,199,52,23,734,139,3637,7.37,2,8.7,1.9,2511,69,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,43,2,193,84,92,901,160,16890,5.17,0,4.3,1.9,3527,71,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
235,54,0,178,79,12,346,179,11720,1.79,1,4.8,1.9,3759,76,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
236,58,1,185,78,91,459,144,9441,6.04,1,5.8,1.9,2829,85,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
237,57,1,164,104,41,444,134,19339,13.72,2,6.6,1.9,2151,61,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,38,1,167,86,84,793,105,1184,5.31,0,5.7,1.9,2154,74,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
239,21,0,176,111,56,507,93,13516,6.92,2,4.5,1.9,2744,59,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
240,23,0,187,87,17,310,107,12789,5.15,0,8.8,1.9,2837,54,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
241,51,2,160,91,81,590,99,1051,7.05,0,5.7,1.9,3323,56,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
242,24,0,170,99,73,639,167,1705,8.29,2,5.8,1.9,1740,68,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
243,19,2,174,84,57,559,123,5723,2.57,0,8.7,1.9,3302,50,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
244,56,1,191,64,118,220,158,12358,14.64,1,6.9,1.9,2096,76,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,28,1,181,64,69,387,117,10521,9.17,2,6.6,1.9,3095,57,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
246,33,0,170,59,32,535,100,1705,8.16,1,6.8,1.9,3318,53,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
247,55,2,178,75,82,353,174,19462,3.12,1,6.6,1.9,1959,59,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
248,59,1,194,101,113,492,160,1264,13.86,2,6.5,1.9,3162,57,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
249,41,0,171,99,106,783,128,5070,8.64,1,6.7,1.9,3463,86,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
250,32,1,160,91,43,792,169,19687,12.63,0,6.0,1.9,2342,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
251,53,1,172,55,16,885,130,4759,12.75,2,6.5,1.9,3002,75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
252,37,1,156,110,119,731,141,6102,5.63,1,6.2,1.9,3385,89,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253,40,0,153,91,50,540,105,5888,6.36,2,4.8,1.9,3339,58,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
254,40,2,155,98,12,851,96,19044,8.92,2,8.5,1.9,3906,64,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
255,30,0,155,93,48,490,146,17808,5.91,1,6.7,1.9,3520,84,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
256,18,2,183,95,58,598,161,1109,3.71,2,8.5,1.9,3279,56,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
257,38,0,166,85,44,311,153,19181,6.71,1,7.8,1.9,3337,51,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
258,51,0,160,115,107,314,142,7476,3.55,0,5.3,1.9,3252,60,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
259,27,0,177,68,20,530,103,1740,9.21,2,4.3,1.9,3479,80,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
260,51,0,167,74,12,737,147,15460,5.02,1,8.3,1.9,1562,84,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
261,40,2,162,80,68,230,100,15133,7.53,2,5.2,1.9,1734,69,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
262,22,2,157,67,89,677,106,10953,3.29,1,8.3,1.9,3045,69,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
263,43,2,160,54,81,357,102,7625,8.22,1,8.0,1.9,3390,60,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
264,56,2,185,97,86,432,86,7734,1.27,1,4.8,1.9,1985,62,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
265,55,0,192,115,75,693,113,8251,1.79,1,7.0,1.9,3718,71,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
266,34,2,173,119,46,602,160,17671,13.76,2,6.2,1.9,2148,59,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
267,40,0,181,91,85,166,117,8322,8.35,2,6.0,1.9,2861,82,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
268,37,0,190,107,33,537,110,17136,7.99,2,6.6,1.9,1502,78,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
269,41,0,182,82,13,400,144,4032,5.05,2,5.6,1.9,1758,75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270,19,1,192,68,78,967,103,2569,8.54,1,4.1,1.9,3415,69,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
271,47,1,156,113,109,433,142,6079,8.48,2,9.0,1.9,1992,57,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
272,27,0,157,70,70,472,90,15883,7.22,1,6.5,1.9,3401,69,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
273,38,0,179,81,47,525,172,1920,1.07,1,8.6,1.9,1906,57,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
274,32,0,178,53,86,221,109,6315,11.23,2,4.8,1.9,3390,55,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
275,53,2,166,104,88,547,130,4817,3.92,1,4.6,1.9,3779,75,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
276,36,1,170,84,73,826,138,10317,5.69,2,9.6,1.9,3656,58,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,40,0,152,99,39,790,123,3509,9.77,1,7.2,1.9,3606,54,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
278,56,2,164,50,104,884,116,9176,0.82,1,5.0,1.9,2193,74,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
279,28,0,176,71,85,205,110,15378,1.57,2,4.6,1.9,3233,60,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
280,41,2,153,72,75,355,98,2379,7.43,2,5.3,1.9,1937,89,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
281,23,1,191,53,34,809,122,17743,4.38,1,6.2,1.9,2125,72,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
282,46,1,155,63,119,890,131,19708,11.09,0,6.3,1.9,1773,59,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
283,27,2,196,70,85,352,88,6225,10.28,0,8.1,1.9,3215,84,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
284,58,2,182,56,87,313,115,9616,2.02,1,7.1,1.9,2097,77,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285,38,0,159,108,78,555,158,4269,11.64,1,4.2,1.9,3259,65,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
286,45,2,177,102,64,313,151,16619,2.62,2,6.2,1.9,1846,71,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
287,23,1,157,93,52,404,146,2091,2.85,2,7.4,1.9,1898,88,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
288,34,2,165,74,77,387,97,4331,9.89,1,4.2,1.9,2237,72,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
289,32,1,173,52,78,574,93,12354,13.83,0,8.6,1.9,1790,75,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290,58,1,173,97,113,762,118,14779,11.72,1,7.2,1.9,2973,70,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
291,29,2,160,52,97,659,137,17870,7.32,0,9.1,1.9,3106,51,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
292,43,1,196,116,111,400,174,15165,1.27,1,6.2,1.9,3716,58,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
293,44,0,155,64,19,361,164,19001,1.12,0,5.8,1.9,2087,52,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
294,26,1,167,94,102,255,134,17765,8.25,0,4.0,1.9,2022,58,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
295,56,0,184,119,16,842,151,13896,11.2,1,5.7,1.9,3130,51,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
296,38,1,152,109,65,999,90,9934,6.77,2,7.4,1.9,3890,78,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297,46,0,170,102,118,606,157,19297,13.19,1,5.8,1.9,1750,64,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
298,28,0,154,97,53,758,171,19488,2.19,0,4.5,1.9,3099,61,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
299,23,2,152,52,40,972,163,16692,1.71,2,4.9,1.9,3705,76,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
300,18,1,194,50,15,380,116,6507,11.15,0,6.4,1.9,1633,53,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
301,32,1,181,74,18,139,124,11330,13.87,0,5.1,1.9,3188,60,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302,19,2,159,64,29,313,92,6510,3.61,0,4.7,1.9,2234,86,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
303,43,0,151,76,92,303,167,3591,13.06,0,4.6,1.9,2143,62,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
304,20,2,174,116,40,695,149,8435,12.78,2,6.0,1.9,2652,52,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
305,22,1,167,58,109,622,92,6140,10.64,1,5.9,1.9,2921,54,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
306,21,1,183,106,23,551,170,19965,14.24,2,6.8,1.9,1878,59,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
307,28,2,189,72,54,587,176,1198,13.77,2,8.4,1.9,3410,80,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
308,40,2,163,119,78,627,164,4293,7.69,0,7.7,1.9,3036,85,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
309,31,1,154,64,111,552,133,5667,1.35,0,6.8,1.9,2372,55,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310,40,1,165,66,60,244,113,17674,1.32,0,4.1,1.9,2997,80,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
311,46,0,175,50,102,548,80,10492,2.66,0,8.0,1.9,1920,68,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
312,49,1,162,115,100,515,120,10241,5.15,1,8.5,1.9,3311,87,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
313,21,0,190,101,34,848,177,5212,13.38,2,6.2,1.9,3215,78,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
314,19,0,152,71,34,484,134,2900,13.04,0,4.9,1.9,2893,63,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
315,41,2,181,94,26,105,123,2361,6.6,0,9.5,1.9,3599,88,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
316,22,1,166,89,68,918,86,15464,14.55,0,9.8,1.9,2685,76,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
317,41,1,170,53,27,590,93,18992,3.97,1,8.8,1.9,2468,51,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
318,59,0,178,75,44,613,145,2569,4.77,1,8.4,1.9,3370,56,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
319,47,2,184,113,96,190,135,8933,9.46,2,7.2,1.9,3622,71,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
320,54,1,193,53,67,234,155,9055,10.81,0,5.2,1.9,1549,58,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,41,0,155,116,113,489,89,8728,2.12,2,7.5,1.9,3733,59,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322,56,1,166,119,77,577,135,15972,3.5,2,6.1,1.9,2814,78,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
323,18,2,161,99,70,514,174,18577,4.84,2,9.1,1.9,3719,55,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
324,33,1,194,98,31,368,141,10012,3.16,1,5.2,1.9,3868,62,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
325,48,2,179,119,72,782,157,19825,9.53,0,9.0,1.9,2213,85,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
326,49,2,192,82,11,625,137,12675,1.72,2,5.3,1.9,2077,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
327,26,1,154,116,94,638,163,10656,14.32,1,6.8,1.9,2137,66,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328,35,1,171,102,25,629,111,19281,7.71,1,8.2,1.9,3638,57,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
329,46,2,172,95,108,676,95,10933,8.45,1,8.3,1.9,2092,75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
330,21,2,179,62,108,703,154,18196,7.19,1,4.8,1.9,2393,51,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
331,41,2,171,85,92,705,97,4557,10.76,1,4.5,1.9,3667,65,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
332,28,2,197,53,105,131,146,6011,10.41,1,7.9,1.9,3122,88,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
333,27,2,172,112,58,461,134,1927,0.61,2,9.6,1.9,1930,66,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
334,23,0,191,81,47,217,123,17194,11.91,1,7.1,1.9,2853,62,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
335,45,1,170,102,112,364,149,17060,6.72,0,9.6,1.9,2570,59,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
336,51,2,151,84,101,323,85,10379,10.18,0,6.3,1.9,3259,51,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
337,38,2,190,88,10,891,165,12920,9.01,2,8.3,1.9,2378,52,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
338,39,1,172,99,108,954,102,2618,2.26,2,6.7,1.9,2786,56,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
339,29,0,157,60,75,713,114,4493,2.84,0,6.1,1.9,2473,75,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,30,2,195,50,118,375,95,10211,8.57,2,4.7,1.9,1992,88,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
341,26,2,183,107,19,473,155,17317,14.22,2,7.3,1.9,3333,79,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
